Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'CANO MARTINEZ, LAURA';['CE UNIVERSITARI'];22.0;24.59;5.68;0.73;2.68;0.27;1.0;2.09;0.48;1.23;1.64;0.75;0.18;0.91;1.09;0.86;0.41;1.59;0.09;0.18;0.0;2.77;0.59;0.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARROLL, CRYSTAL';['FEMENINO TRES CANTOS'];13.0;36.23;11.46;4.77;10.46;0.46;0.31;1.46;0.21;1.0;1.54;0.65;0.92;5.15;6.08;0.31;1.0;0.69;0.46;0.15;0.0;3.46;2.15;9.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CEBRIAN SCHEURER, ELISABET';['CE UNIVERSITARI'];22.0;35.45;14.86;6.45;10.68;0.6;0.0;0.0;0.0;1.95;3.23;0.61;3.18;9.64;12.82;0.95;1.64;2.0;1.5;0.27;0.0;3.23;1.45;22.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CERQUEIRA DE LA TORRE, CONCEPCION';['POOL GETAFE'];1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CUNNINGHAM, MARA LYNN';['A.D. UNIVERSIDAD DE OVIEDO'];10.0;17.2;6.0;2.5;5.1;0.49;0.0;0.0;0.0;1.0;1.1;0.91;1.3;1.8;3.1;0.5;0.0;1.5;0.4;0.3;0.0;1.7;1.0;4.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DEL MARMOL PECES, MARINA';['TONY ROMA´S REAL CANOE NC'];16.0;3.69;0.62;0.06;0.56;0.11;0.12;0.25;0.5;0.12;0.12;1.0;0.0;0.25;0.25;0.0;0.19;0.31;0.0;0.06;0.0;0.38;0.12;-0.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELGADO DIAZ-GUEMES, RAQUEL';['TONY ROMA´S REAL CANOE NC'];22.0;34.05;8.45;2.59;5.45;0.47;0.68;2.32;0.29;1.23;1.64;0.75;0.55;1.36;1.91;1.05;1.77;1.73;0.05;0.23;0.0;3.18;1.73;4.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELGADO FERNANDEZ, CONCEPCION';['CD ENSINO'];22.0;6.95;1.95;0.77;1.82;0.42;0.0;0.0;0.0;0.41;0.45;0.9;0.55;0.91;1.45;0.23;0.32;0.55;0.09;0.18;0.0;1.86;0.59;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DEZ FERNNDEZ, COVADONGA';['FEMENINO TRES CANTOS'];20.0;7.5;1.35;0.6;1.45;0.41;0.0;0.0;0.0;0.15;0.2;0.75;0.2;0.3;0.5;0.05;0.15;0.45;0.1;0.05;0.0;0.9;0.3;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ ALBAR, CRISTINA';['FEMENINO TRES CANTOS'];22.0;22.82;3.95;0.77;2.59;0.3;0.41;1.05;0.39;1.18;1.91;0.62;0.27;1.64;1.91;1.09;1.27;2.45;0.05;0.09;0.0;2.45;1.73;1.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ-LARRAURI CALLEJA, BEATRIZ';['A.D. UNIVERSIDAD DE OVIEDO'];21.0;31.24;9.14;2.24;5.38;0.42;1.1;3.52;0.31;1.38;2.48;0.56;1.24;2.29;3.52;0.48;1.14;1.33;0.19;0.05;0.0;2.48;2.86;6.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ BERMEJO, DAVINIA';['TONY ROMA´S REAL CANOE NC'];4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONAIRE MALVELADA, ELSA';['ALUMINIOS TIZONA'];22.0;25.82;6.09;1.5;3.23;0.46;0.59;1.77;0.33;1.32;1.95;0.67;1.27;3.27;4.55;0.91;1.27;1.55;0.45;0.05;0.0;1.55;1.05;7.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DYDEK, MARGO';['POOL GETAFE'];21.0;23.95;10.81;4.76;7.67;0.62;0.0;0.14;0.0;1.29;1.76;0.73;0.86;5.62;6.48;0.86;0.48;1.43;2.29;0.19;0.0;3.05;1.67;14.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'EGLITE, LINDA';['TONY ROMA´S REAL CANOE NC'];13.0;33.46;14.0;5.54;11.31;0.49;0.0;0.0;0.0;2.92;3.92;0.75;1.92;4.92;6.85;0.46;0.54;1.85;0.46;0.69;0.08;2.92;3.0;13.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESCOBAR MARTINEZ, ESTHER';['CBN'];22.0;28.23;7.59;3.27;8.05;0.41;0.0;0.0;0.0;1.05;2.09;0.5;1.05;3.73;4.77;0.41;0.41;1.68;0.32;0.32;0.0;2.0;2.09;5.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESPERANZA PERCHES, MONTSERRAT';['CBN'];22.0;24.59;7.0;0.55;1.41;0.39;1.68;4.77;0.35;0.86;1.23;0.7;0.09;1.23;1.32;0.36;1.0;1.14;0.09;0.14;0.0;1.91;1.23;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ MUOZ, ESTHER';['FEMENINO TRES CANTOS'];9.0;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ VIDAL, SANDRA MARIA';['BANCO SIMEON'];22.0;1.68;0.27;0.0;0.05;0.0;0.09;0.14;0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14;0.05;0.05;0.0;0.0;0.36;0.0;-0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRAGUT CASTILLO, MARINA';['TONY ROMA´S REAL CANOE NC'];10.0;31.7;15.7;5.1;10.6;0.48;1.1;1.9;0.58;2.2;2.9;0.76;2.1;4.5;6.6;0.7;0.8;2.0;0.1;0.5;0.0;3.0;3.3;14.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRER ADELANTADO, MARIA TERESA';['POPULAR BASQUET GODELLA'];22.0;9.5;1.14;0.14;0.64;0.21;0.18;0.64;0.29;0.32;0.36;0.88;0.32;0.41;0.73;0.18;0.05;0.32;0.0;0.05;0.14;1.45;0.45;-0.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FONTS MATEO, NURIA';['CE UNIVERSITARI'];22.0;17.09;6.36;2.14;5.18;0.41;0.27;0.73;0.38;1.27;1.64;0.78;0.23;0.95;1.18;0.23;0.41;0.95;0.0;0.09;0.0;1.86;0.5;1.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FUNEZ VOZMEDIANO, NURIA';['FEMENINO TRES CANTOS'];16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GALECH AMILLANO, SONIA';['CBN'];22.0;31.77;3.86;1.41;3.41;0.41;0.05;0.18;0.25;0.91;2.14;0.43;0.36;2.32;2.68;0.86;1.55;2.05;0.0;0.18;0.0;1.91;2.45;3.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GALLEGO VICARIO, SANDRA';['CE UNIVERSITARI'];22.0;29.86;11.73;2.05;4.64;0.44;1.95;4.86;0.4;1.77;2.45;0.72;0.18;0.86;1.05;0.86;1.18;1.14;0.09;0.23;0.0;2.09;0.77;6.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GAMON HERNANDEZ, ASUNCION';['SANDRA GRAN CANARIA'];22.0;20.86;7.68;1.91;4.23;0.45;0.14;0.27;0.5;3.45;4.23;0.82;0.95;2.32;3.27;0.41;1.05;1.05;0.18;0.55;0.0;2.36;3.64;9.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA MARTIN, ALICIA';['BANCO SIMEON'];22.0;15.45;2.91;0.82;1.77;0.46;0.32;0.59;0.54;0.32;0.41;0.78;0.27;1.18;1.45;0.27;0.32;1.27;0.0;0.14;0.0;2.73;0.86;0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA PIERO, MARIA BEGOA';['CD ENSINO'];22.0;32.95;7.68;2.0;4.36;0.46;0.45;1.73;0.26;2.32;3.09;0.75;0.41;3.18;3.59;1.73;2.09;1.68;0.0;0.23;0.0;3.09;2.91;8.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA PORTA, YOLANDA';['TONY ROMA´S REAL CANOE NC'];17.0;27.35;6.0;2.47;6.29;0.39;0.0;0.0;0.0;1.06;1.59;0.67;1.24;3.47;4.71;0.35;0.76;0.76;0.35;0.29;0.0;2.47;2.29;6.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GAY, PIETRA';['TONY ROMA´S REAL CANOE NC'];4.0;30.25;13.25;2.0;7.0;0.29;1.75;5.0;0.35;4.0;4.75;0.84;0.5;2.75;3.25;1.5;1.0;4.25;0.25;0.5;0.0;3.5;2.25;4.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GERMAIN ESTEBANEZ, MATILDE';['ALUMINIOS TIZONA'];20.0;4.3;0.4;0.1;0.7;0.14;0.05;0.35;0.14;0.05;0.1;0.5;0.1;0.1;0.2;0.15;0.2;0.2;0.0;0.15;0.0;0.2;0.15;-0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GESTEIRA FERNANDEZ, LIDIA';['A.D. UNIVERSIDAD DE OVIEDO'];21.0;35.95;10.67;1.9;4.81;0.4;1.81;5.76;0.31;1.43;2.1;0.68;1.1;3.76;4.86;1.19;4.29;1.33;0.14;0.1;0.0;3.38;2.14;10.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GONZALEZ DIAZ, CARMEN';['ALUMINIOS TIZONA'];21.0;33.95;14.62;2.05;4.57;0.45;1.9;4.71;0.4;4.81;5.86;0.82;0.38;1.62;2.0;3.52;1.57;1.67;0.0;0.19;0.0;2.1;2.71;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GONZALEZ MANRIQUE, IRATXE';['ALUMINIOS TIZONA'];14.0;0.5;0.14;0.07;0.07;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GONZLEZ CANO, SANDRA';['FEMENINO TRES CANTOS'];22.0;0.86;0.09;0.05;0.18;0.25;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GRANDE FLORES, LAURA';['BANCO SIMEON'];21.0;25.14;7.81;2.38;5.33;0.45;0.33;0.62;0.54;2.05;2.9;0.7;0.19;2.19;2.38;1.48;1.48;1.43;0.33;0.0;0.0;1.05;2.43;9.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
