Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'BORISOVA, EVELINA';['REAL CANOE N.C.'];26.0;30.43;10.65;3.96;9.31;0.43;0.31;1.88;0.16;1.81;2.85;0.64;2.08;4.0;6.08;1.35;1.27;3.04;0.15;0.31;0.0;2.35;2.81;8.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOU CARRERAS, EVA';['ARGÓN UNI GIRONA'];1.0;0.67;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRANTLOVA, TEREZA';['CADI LA SEU D´URGELL'];17.0;19.19;7.24;0.76;2.0;0.38;1.65;3.71;0.44;0.76;1.0;0.76;0.24;1.18;1.41;1.0;0.76;1.53;0.0;0.41;0.0;2.29;1.88;4.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRAVO BOCETA, TAMARA';['HONDARRIBIA - IRÚN'];3.0;1.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROWN, KIESHA LINDSAY';['ARGÓN UNI GIRONA'];23.0;31.42;11.52;2.7;7.83;0.34;1.13;2.96;0.38;2.74;3.57;0.77;0.78;3.3;4.09;1.91;1.43;2.87;0.0;0.13;0.0;1.61;3.43;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CABRERA ARGUELLO, PATRICIA';['GRAN CANARIA 2014 LA CAJA DE CANARIAS'];3.0;2.19;0.0;0.0;0.0;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.33;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.0;-0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAMPS COLLELL, LAURA';['ARGÓN UNI GIRONA'];22.0;23.16;4.32;0.91;2.41;0.38;0.59;1.5;0.39;0.73;0.86;0.84;1.32;2.86;4.18;1.09;1.05;1.05;0.0;0.05;0.0;1.59;1.05;6.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARBO COLOMA, ANNA';['ARGÓN UNI GIRONA'];26.0;27.29;8.08;2.65;5.46;0.49;0.42;2.08;0.2;1.5;2.15;0.7;1.04;2.35;3.38;1.12;1.46;0.96;0.15;0.23;0.0;1.27;1.85;8.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTILLO IGLESIAS, LICET';['CADI LA SEU D´URGELL'];25.0;25.19;11.24;3.16;7.12;0.44;1.0;3.52;0.28;1.92;2.56;0.75;0.44;2.6;3.04;2.48;1.16;3.84;0.0;0.2;0.0;3.36;2.32;5.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTREJON MONTERO, IRENE';['ASEFA ESTUDIANTES'];26.0;12.91;2.92;0.54;1.31;0.41;0.54;1.85;0.29;0.23;0.35;0.67;0.08;0.58;0.65;0.62;0.77;1.19;0.0;0.0;0.0;2.0;0.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CENTENO, MARIA';['RC CELTA INDEPO'];1.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHONES, KAAYLA MONET';['ARGÓN UNI GIRONA'];26.0;27.31;10.54;4.31;8.58;0.5;0.0;0.04;0.0;1.92;2.81;0.68;2.0;5.88;7.88;1.35;0.35;2.77;0.69;0.12;0.0;3.35;2.73;12.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COVINGTON, ARHONDA';['CADI LA SEU D´URGELL'];26.0;34.62;16.0;6.23;10.46;0.6;0.38;0.96;0.4;2.38;3.96;0.6;2.15;5.0;7.15;1.38;1.81;2.23;0.42;0.42;0.0;2.15;3.5;19.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CRUZ LEBRATO, ANNA';['RIVAS ECOPOLIS'];26.0;30.71;12.92;4.15;8.46;0.49;0.73;2.04;0.36;2.42;2.81;0.86;1.04;3.42;4.46;2.88;1.38;2.15;0.08;0.38;0.0;1.73;2.62;14.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DA SILVA, KATIA';['MANN FILTER ZARAGOZA'];26.0;18.0;5.31;2.23;4.54;0.49;0.0;0.08;0.0;0.85;1.73;0.49;1.42;3.23;4.65;0.73;0.5;2.23;0.08;0.27;0.0;2.42;1.65;4.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAPO, AMRA';['HONDARRIBIA - IRÚN'];26.0;34.86;14.42;3.15;6.12;0.52;2.15;5.04;0.43;1.65;2.73;0.61;1.15;2.65;3.81;1.62;1.0;2.04;0.08;0.35;0.0;2.31;2.31;11.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA MACHADO, ERIKA CRISTINA';['CIUDAD ROS CASARES VALENCIA'];26.0;24.78;14.38;6.46;9.54;0.68;0.0;0.04;0.0;1.46;2.62;0.56;3.15;6.42;9.58;1.35;1.27;1.92;1.38;0.19;0.0;2.62;2.12;21.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELGADO PONTES, MARINA';['RC CELTA INDEPO'];11.0;3.36;0.45;0.09;0.27;0.33;0.09;0.09;1.0;0.0;0.0;0.0;0.0;0.36;0.36;0.09;0.18;0.55;0.0;0.09;0.0;0.55;0.18;-0.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DENTI MUNTANE, AINA';['C.B. OLESA - ESPANYOL'];13.0;4.05;0.85;0.31;0.85;0.36;0.08;0.23;0.33;0.0;0.0;0.0;0.0;0.46;0.46;0.31;0.08;0.08;0.23;0.0;0.0;1.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ CASTELLANO, YURENA';['GRAN CANARIA 2014 LA CAJA DE CANARIAS'];13.0;7.83;1.85;0.23;0.62;0.38;0.38;0.85;0.45;0.23;0.31;0.75;0.15;0.46;0.62;0.54;0.46;0.92;0.0;0.0;0.0;0.92;0.46;1.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DICKSON, JESSICA';['MANN FILTER ZARAGOZA'];25.0;17.31;5.92;2.2;5.16;0.43;0.36;2.08;0.17;0.44;0.56;0.79;1.24;1.36;2.6;0.6;1.28;1.0;0.16;0.2;0.0;2.0;0.68;3.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIEME, BINTOU';['SOLLER JOVENTUT MARIANA'];17.0;16.59;5.24;0.94;2.35;0.4;0.88;1.82;0.48;0.71;0.94;0.75;0.24;1.0;1.24;1.76;0.59;1.47;0.0;0.18;0.0;1.35;1.29;4.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIMITRAKOU, ZOI';['CADI LA SEU D´URGELL'];4.0;17.02;7.0;2.0;4.0;0.5;0.5;1.5;0.33;1.5;3.0;0.5;0.25;1.5;1.75;0.5;0.0;1.5;0.0;0.0;0.0;1.25;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DLUZYK, KATARZYNA';['REAL CANOE N.C.'];6.0;7.98;2.17;0.33;1.33;0.25;0.17;0.5;0.33;1.0;1.5;0.67;0.0;0.33;0.33;0.17;0.33;0.83;0.17;0.17;0.0;1.83;1.17;-0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];26.0;27.15;5.35;1.35;2.92;0.46;0.5;1.88;0.27;1.15;1.77;0.65;0.46;1.62;2.08;3.15;1.27;1.92;0.04;0.08;0.0;2.04;1.62;5.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONAIRE MALAGELADA, ELSA';['CADI LA SEU D´URGELL'];22.0;21.38;1.95;0.45;0.91;0.5;0.32;1.41;0.23;0.09;0.27;0.33;0.95;4.27;5.23;0.77;0.86;1.0;0.59;0.14;0.0;1.36;0.55;5.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DRLJACA, LJUBICA';['CIUDAD ROS CASARES VALENCIA'];20.0;16.19;5.1;1.65;3.85;0.43;0.4;1.25;0.32;0.6;0.75;0.8;0.95;1.25;2.2;0.6;0.6;0.75;0.4;0.15;0.0;1.4;0.85;4.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DUBLJEVIC, JELENA';['RIVAS ECOPOLIS'];24.0;26.03;13.5;4.67;8.29;0.56;0.67;2.0;0.33;2.17;2.5;0.87;1.25;3.58;4.83;1.54;1.21;1.75;0.12;0.38;0.0;2.83;2.71;13.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ECHEVERRIA RIBERA, AMAIA';['HONDARRIBIA - IRÚN'];3.0;3.08;2.0;0.67;1.33;0.5;0.0;0.33;0.0;0.67;0.67;1.0;0.0;0.0;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.67;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ELDEBRINK, ELIN';['RIVAS ECOPOLIS'];21.0;14.96;3.1;0.38;0.95;0.4;0.67;1.81;0.37;0.33;0.52;0.64;0.0;0.48;0.48;0.86;0.43;0.76;0.0;0.0;0.0;1.52;0.76;1.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FEASTER, ALISON';['MANN FILTER ZARAGOZA'];26.0;32.42;14.65;2.69;5.27;0.51;2.65;6.35;0.42;1.31;1.69;0.77;1.19;2.04;3.23;1.62;1.85;2.38;0.08;0.27;0.0;2.5;1.92;11.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ HERRERO, LUCIA';['RIVAS ECOPOLIS'];7.0;3.29;1.14;0.0;0.0;0.0;0.29;0.43;0.67;0.29;0.57;0.5;0.0;0.29;0.29;0.14;0.0;0.29;0.0;0.0;0.0;0.57;0.29;0.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRAGUT CASTILLO, MARINA';['REAL CANOE N.C.'];25.0;27.95;11.84;4.4;9.0;0.49;0.8;2.6;0.31;0.64;0.92;0.7;0.84;2.72;3.56;1.48;0.48;1.24;0.24;0.12;0.0;2.96;0.88;7.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRARI CALABRO, PAOLA ANDREA';['SOLLER JOVENTUT MARIANA'];26.0;24.38;8.5;2.15;4.15;0.52;1.08;3.42;0.31;0.96;1.35;0.71;0.77;1.77;2.54;2.27;1.31;2.08;0.19;0.12;0.0;2.54;1.69;7.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FREIXANET VIEJO, JAEL';['C.B. OLESA - ESPANYOL'];26.0;20.88;4.54;1.42;3.35;0.43;0.31;1.15;0.27;0.77;1.0;0.77;0.73;1.38;2.12;0.54;0.5;1.38;0.27;0.12;0.0;2.46;1.27;2.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCA SALINERO, LAURA';['REAL CANOE N.C.'];26.0;34.93;15.38;5.19;10.5;0.49;0.73;1.81;0.4;2.81;3.58;0.78;0.96;3.77;4.73;2.38;1.77;2.62;0.08;0.46;0.0;0.88;3.65;16.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA MATA, GEMA';['REAL CANOE N.C.'];26.0;37.2;6.31;1.12;2.85;0.39;0.92;2.96;0.31;1.31;1.96;0.67;0.35;3.19;3.54;3.65;1.65;2.42;0.0;0.08;0.0;1.62;2.27;8.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA PIERO, MARIA BEGOA';['RIVAS ECOPOLIS'];20.0;17.42;3.75;0.5;1.6;0.31;0.65;2.5;0.26;0.8;1.1;0.73;0.3;1.65;1.95;1.05;0.65;1.35;0.05;0.2;0.0;1.5;0.7;1.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
