Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'ARFINENGO DEL CARPIO, CAROLINA';['EMBUTIDOS PAJARIEL BEMBIBRE PDM'];3.0;3.9;0.0;0.0;0.33;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.67;0.67;0.0;0.0;0.33;0.0;0.0;0.0;1.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ARIZMENDI RUBIO, ZAHIRA';['INNOVA-TSN LEGANÉS'];2.0;2.52;1.5;0.0;0.0;0.0;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ARIZTIMUO LOPEZ, ITZIAR';['LOINTEK GERNIKA BIZKAIA'];15.0;15.55;2.67;0.87;1.47;0.59;0.07;0.4;0.17;0.73;1.0;0.73;0.33;1.07;1.4;2.47;0.8;2.07;0.0;0.0;0.0;1.53;2.07;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ARROJO JIMENEZ, MARIA BELEN';['LOINTEK GERNIKA BIZKAIA'];30.0;24.28;4.6;2.03;4.67;0.44;0.07;0.2;0.33;0.33;0.57;0.59;1.43;4.13;5.57;1.47;1.17;0.83;0.23;0.17;0.03;0.83;1.4;9.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ASURMENDI VILLAVERDE, MARIA DEL CARMEN';['KUTXABANK ARASKI'];27.0;24.41;5.44;0.85;2.07;0.41;1.0;3.7;0.27;0.74;1.11;0.67;0.33;2.07;2.41;2.15;0.74;1.0;0.0;0.11;0.0;2.0;1.37;4.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ATKINSON, TANAYA MECHELLE';['KUTXABANK ARASKI'];28.0;33.0;16.39;5.07;10.25;0.49;0.93;2.86;0.33;3.46;4.82;0.72;0.96;4.75;5.71;2.14;1.61;3.14;0.07;0.39;0.0;1.57;4.0;16.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'AYUSO BAGUR, AINA';['CAMPUS PROMETE'];30.0;30.9;8.27;2.27;5.4;0.42;0.77;3.7;0.21;1.43;1.87;0.77;0.73;3.27;4.0;4.03;1.0;1.93;0.13;0.27;0.0;2.0;1.97;8.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BACALLADO SASTRE, LIDIA';['TENERIFE'];1.0;1.25;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAHI BLANQUERA, GEORGINA';['DURÁN MAQUINARIA ENSINO'];27.0;26.56;5.81;1.41;3.63;0.39;0.78;2.52;0.31;0.67;0.93;0.72;1.04;3.04;4.07;1.41;0.78;1.3;0.15;0.15;0.0;1.63;2.07;7.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAILEY, JANELLE ANN';['TENERIFE'];12.0;15.23;6.75;2.08;4.0;0.52;0.0;0.08;0.0;2.58;3.25;0.79;0.83;3.33;4.17;0.33;0.08;1.25;0.08;0.08;0.0;2.42;2.42;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BARNEDA SANTOS, MARIA';['CAMPUS PROMETE'];13.0;16.31;2.77;0.38;2.23;0.17;0.62;1.77;0.35;0.15;0.23;0.67;0.54;1.23;1.77;0.69;0.54;0.46;0.23;0.0;0.0;2.08;0.38;0.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BERCEDO PARRILLA, DANIELA';['TENERIFE'];1.0;1.7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BERNARDO PEREZ, LAURA';['MOVISTAR ESTUDIANTES'];1.0;1.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BETTENCOURT CORREIA, MARIA JOAO';['CASADEMONT ZARAGOZA'];20.0;20.43;4.65;1.1;2.95;0.37;0.6;2.45;0.24;0.65;0.7;0.93;0.25;3.25;3.5;1.55;0.6;1.55;0.0;0.05;0.0;1.85;1.15;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BJORKLUND, ANGELA DEANNE';['LOINTEK GERNIKA BIZKAIA'];27.0;28.09;9.78;1.59;4.37;0.36;1.74;4.67;0.37;1.37;1.59;0.86;0.67;2.15;2.81;1.67;0.41;1.48;0.15;0.07;0.0;1.78;1.56;7.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BLANCO RUIZ, TAMARA';['CAMPUS PROMETE'];1.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRCANINOVIC, MELISA';['LOINTEK GERNIKA BIZKAIA'];30.0;16.75;6.93;1.6;3.4;0.47;0.9;2.5;0.36;1.03;1.4;0.74;0.83;2.47;3.3;0.83;0.67;0.63;0.17;0.17;0.0;1.87;1.43;7.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRITO HERNANDEZ, CARLA';['SPAR GRAN CANARIA'];29.0;15.09;2.62;0.93;2.59;0.36;0.21;0.9;0.23;0.14;0.28;0.5;0.86;1.62;2.48;0.45;0.41;1.03;0.14;0.14;0.03;1.86;0.55;1.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROTONS PASCUAL, MONTSERRAT';['CADI LA SEU'];30.0;15.38;3.13;1.37;3.0;0.46;0.03;0.4;0.08;0.3;0.77;0.39;0.57;1.57;2.13;0.6;0.23;0.87;0.07;0.1;0.0;1.93;0.87;1.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROWN, JOY ALEXIS';['IDK EUSKOTREN'];30.0;25.81;7.0;2.57;5.57;0.46;0.23;1.23;0.19;1.17;1.63;0.71;1.4;4.17;5.57;1.7;1.37;2.37;0.1;0.17;0.0;2.2;2.0;8.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUCH ROSELL, ROSO';['LOINTEK GERNIKA BIZKAIA'];30.0;26.58;6.5;1.87;5.1;0.37;0.6;2.13;0.28;0.97;1.57;0.62;0.4;2.07;2.47;3.0;1.13;2.1;0.03;0.1;0.0;1.5;2.13;6.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BURANI, AGOSTINA PAOLA';['CAMPUS PROMETE'];21.0;24.46;4.62;0.71;2.38;0.3;0.86;2.76;0.31;0.62;0.71;0.87;0.76;4.33;5.1;1.33;0.52;1.38;0.19;0.29;0.0;1.76;1.76;6.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BURKE, KENNEDY VALENTINE';['SPAR GIRONA'];27.0;30.11;15.11;4.26;7.96;0.53;1.44;3.44;0.42;2.26;3.04;0.74;2.04;4.07;6.11;1.19;2.19;1.19;0.33;0.15;0.0;1.81;2.63;18.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CABRERA ARGUELLO, PATRICIA';['BAXI FERROL'];22.0;7.2;1.68;0.05;0.18;0.25;0.5;1.86;0.27;0.09;0.09;1.0;0.0;0.27;0.27;0.18;0.0;0.45;0.0;0.0;0.0;0.14;0.09;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CALDWELL, MAYA DENISE';['SPAR GRAN CANARIA'];26.0;35.56;15.54;3.81;9.62;0.4;1.77;6.35;0.28;2.62;3.27;0.8;1.27;3.81;5.08;1.85;1.5;2.88;0.38;0.23;0.0;2.85;3.77;11.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CALHOUN, SIERRA LASHE';['CASADEMONT ZARAGOZA'];30.0;30.24;13.5;2.5;6.0;0.42;1.93;5.0;0.39;2.7;3.53;0.76;1.0;2.87;3.87;1.27;0.73;1.53;0.13;0.27;0.0;1.53;3.0;12.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CALVO DIAZ, ANA BEGOA';['CASADEMONT ZARAGOZA'];10.0;5.3;0.8;0.1;0.3;0.33;0.2;0.7;0.29;0.0;0.0;0.0;0.0;0.2;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.8;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARRERA QUINTANA, RAQUEL';['VALENCIA B.C.'];10.0;16.87;6.7;2.6;4.2;0.62;0.0;0.3;0.0;1.5;2.6;0.58;0.4;2.0;2.4;1.3;0.6;0.7;0.5;0.1;0.0;1.7;2.1;8.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARTER, ARICA DERRIS';['MOVISTAR ESTUDIANTES'];28.0;30.6;13.5;2.93;6.93;0.42;1.89;5.36;0.35;1.96;2.61;0.75;0.68;2.64;3.32;2.89;1.21;2.14;0.14;0.11;0.0;2.18;3.18;11.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASAS CARRERAS, QUERALT';['VALENCIA B.C.'];28.0;26.19;6.57;2.61;6.54;0.4;0.32;1.29;0.25;0.39;1.07;0.37;1.0;3.32;4.32;2.75;1.86;1.32;0.14;0.07;0.0;0.79;1.75;9.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTELLANO ESCOLAR, MAIDER';['KUTXABANK ARASKI'];2.0;4.69;1.5;0.5;0.5;1.0;0.0;0.0;0.0;0.5;1.0;0.5;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAZORLA MEDINA, MARIA TERESA';['PERFUMERIAS AVENIDA'];30.0;24.95;6.33;1.7;2.97;0.57;0.7;2.6;0.27;0.83;1.17;0.71;0.2;1.07;1.27;4.07;1.2;1.4;0.07;0.1;0.0;1.3;1.8;8.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHRISTINAKI, ELEANNA';['KUTXABANK ARASKI'];12.0;9.87;1.33;0.17;1.5;0.11;0.33;0.83;0.4;0.0;0.08;0.0;0.33;0.67;1.0;0.42;0.33;0.42;0.0;0.08;0.0;1.08;0.42;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CONDE DURAN, ITSASO';['MOVISTAR ESTUDIANTES'];18.0;7.32;1.17;0.39;1.28;0.3;0.0;0.06;0.0;0.39;0.72;0.54;0.44;0.67;1.11;0.28;0.22;0.56;0.0;0.22;0.0;0.56;1.0;1.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CONTELL SANCHIS, CLAUDIA';['VALENCIA B.C.'];20.0;8.81;2.8;0.5;1.7;0.29;0.45;1.1;0.41;0.45;0.6;0.75;0.3;0.6;0.9;0.4;0.6;0.45;0.05;0.15;0.0;1.2;0.6;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COPPER, KAHLEAH LAFEESA BUTLER';['PERFUMERIAS AVENIDA'];15.0;21.46;12.67;3.47;8.73;0.4;0.87;2.53;0.34;3.13;4.27;0.73;0.8;3.27;4.07;1.33;0.47;2.53;0.07;0.4;0.0;1.93;3.07;9.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CORNELIUS, LAURA';['IDK EUSKOTREN'];28.0;26.32;7.93;2.0;3.86;0.52;0.93;2.61;0.36;1.14;1.36;0.84;0.39;2.43;2.82;2.36;0.89;2.14;0.04;0.04;0.0;1.96;2.25;8.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COULIBALY, MARIAM ALOU';['IDK EUSKOTREN'];27.0;30.5;15.26;5.85;9.67;0.61;0.19;0.41;0.45;3.0;4.15;0.72;1.93;6.26;8.19;0.67;0.44;2.04;0.37;0.37;0.04;2.3;3.7;19.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COX, LAUREN ELIZABETH';['IDK EUSKOTREN'];16.0;27.77;9.75;3.0;6.62;0.45;0.88;2.62;0.33;1.12;1.5;0.75;1.25;5.06;6.31;1.44;0.81;1.38;1.25;0.19;0.0;1.94;1.81;12.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CRUZ LEBRATO, ANNA';['CASADEMONT ZARAGOZA'];27.0;23.42;4.78;1.7;4.44;0.38;0.26;1.3;0.2;0.59;1.22;0.48;0.22;4.41;4.63;2.78;0.96;1.85;0.11;0.04;0.0;1.81;2.15;7.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CVITKOVIC, ANDRIJANA';['IDK EUSKOTREN'];29.0;23.52;8.52;3.21;6.28;0.51;0.34;1.28;0.27;1.07;1.45;0.74;1.31;4.52;5.83;0.69;0.24;1.31;0.62;0.17;0.0;2.62;1.97;9.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAUTOVIC, ELMA';['SPAR GRAN CANARIA'];1.0;14.58;5.0;1.0;2.0;0.5;1.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAVIS, KAELA DAWN';['TENERIFE'];7.0;28.86;9.14;3.71;9.57;0.39;0.0;1.57;0.0;1.71;1.86;0.92;1.0;4.0;5.0;1.14;0.86;2.86;0.0;0.14;0.0;3.29;2.57;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SANTIAGO OTERO, BEGOA';['MOVISTAR ESTUDIANTES'];20.0;11.26;4.1;0.9;1.9;0.47;0.65;2.1;0.31;0.35;0.5;0.7;0.4;1.15;1.55;0.35;0.75;0.7;0.1;0.05;0.05;1.0;0.4;2.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELAERE, ANTONIA LAURA A.';['CASADEMONT ZARAGOZA'];29.0;31.54;10.31;3.07;5.9;0.52;0.86;2.0;0.43;1.59;1.66;0.96;0.76;2.45;3.21;2.1;0.83;2.1;0.17;0.28;0.0;1.86;2.03;10.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DEMBELE, GNERE ALIMA';['INNOVA-TSN LEGANÉS'];13.0;13.5;5.08;2.08;4.23;0.49;0.0;0.38;0.0;0.92;1.23;0.75;1.31;1.92;3.23;0.31;0.69;0.69;0.08;0.31;0.08;2.08;1.15;4.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIALLO DIENG, UMO DIALLO';['MOVISTAR ESTUDIANTES'];30.0;21.03;6.8;2.97;6.13;0.48;0.0;0.0;0.0;0.87;1.27;0.68;1.2;2.4;3.6;0.67;0.27;1.53;0.33;0.1;0.0;2.03;1.93;6.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIARRA, MAIMOUNA';['CAMPUS PROMETE'];27.0;21.44;8.37;3.59;7.48;0.48;0.0;0.04;0.0;1.19;1.81;0.65;3.22;5.11;8.33;0.67;0.44;2.04;0.52;0.15;0.0;3.04;2.56;11.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ CASTELLANO, YURENA';['IDK EUSKOTREN'];30.0;25.92;6.53;1.43;3.37;0.43;0.83;2.27;0.37;1.17;1.53;0.76;0.1;1.73;1.83;1.8;0.8;1.7;0.23;0.07;0.0;1.4;1.8;6.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DJIU MORRO, NOA MARIA';['VALENCIA B.C.'];1.0;4.08;4.0;1.0;2.0;0.5;0.0;0.0;0.0;2.0;2.0;1.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ CORTIZAS, CANDELA';['BAXI FERROL'];1.0;9.3;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];27.0;20.87;5.56;1.0;2.63;0.38;1.0;2.48;0.4;0.56;0.74;0.75;0.15;2.33;2.48;3.89;1.0;2.0;0.04;0.11;0.0;1.41;1.41;7.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
