Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'ASURMENDI VILLAVERDE, MARIA DEL CARMEN';['UNB OBENASA LACTURALE'];26.0;24.57;5.96;0.77;1.65;0.47;1.08;3.12;0.35;1.19;1.46;0.82;0.38;1.54;1.92;1.58;1.0;1.69;0.0;0.0;0.0;1.42;1.58;5.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'AVILA FERNANDEZ, VERONICA';['PALACIO DE CONGRESOS DE IBIZA'];4.0;6.08;0.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.25;0.75;0.25;0.0;0.5;0.0;0.0;0.0;0.5;0.0;-1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAHI BLANQUERA, GEORGINA';['GIRONA FC'];25.0;22.42;5.16;1.32;3.36;0.39;0.52;1.76;0.3;0.96;1.16;0.83;1.32;3.12;4.44;0.48;0.72;1.0;0.2;0.2;0.0;2.32;1.44;5.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BARAUT GRAU, CLAUDIA';['CADI LA SEU D´URGELL'];4.0;1.95;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.25;0.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAS LOPEZ, MARIA';['C.B. OLESA'];13.0;15.0;2.69;0.23;0.92;0.25;0.69;2.31;0.3;0.15;0.15;1.0;0.15;1.46;1.62;0.23;0.38;0.77;0.15;0.0;0.0;1.15;0.54;1.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAVENDAM, KATJA';['HONDARRIBIA - IRÚN'];25.0;19.79;6.6;2.32;4.88;0.48;0.0;0.0;0.0;1.96;2.32;0.84;1.32;3.56;4.88;0.52;0.68;2.4;0.68;0.16;0.0;2.12;2.04;7.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BELJANSKI, MILICA';['RC CELTA INDEPO'];19.0;15.16;3.42;1.32;3.05;0.43;0.05;0.32;0.17;0.63;1.0;0.63;0.32;1.11;1.42;0.89;0.42;1.84;0.05;0.0;0.0;1.95;1.05;1.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BERCIANO OCAA, PATRICIA';['CADI LA SEU D´URGELL'];18.0;14.0;2.33;0.5;1.56;0.32;0.33;1.17;0.29;0.33;0.67;0.5;0.11;0.44;0.56;0.94;0.39;1.67;0.0;0.0;0.0;1.89;1.72;0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BERMEJO MORENO, CLARA SUSANA';['RIVAS ECOPOLIS'];26.0;23.39;4.35;1.27;2.35;0.54;0.19;0.65;0.29;1.23;1.58;0.78;0.69;2.27;2.96;2.58;1.88;1.38;0.08;0.12;0.0;1.92;2.35;8.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BLANES MACHO, MARTA';['EXTRUGASA'];19.0;27.24;6.0;0.84;2.42;0.35;0.89;2.79;0.32;1.63;2.84;0.57;0.89;2.68;3.58;1.11;0.95;2.63;0.21;0.26;0.0;2.05;3.32;5.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BLE, DOUKOLE VANESSA';['CADI LA SEU D´URGELL'];12.0;14.89;2.83;1.17;3.0;0.39;0.0;0.0;0.0;0.5;0.58;0.86;0.58;2.33;2.92;0.17;0.33;1.0;0.25;0.08;0.0;1.83;0.83;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOADA XAIRO, HELENA';['UNB OBENASA LACTURALE'];25.0;19.85;6.04;1.84;4.36;0.42;0.48;1.56;0.31;0.92;1.16;0.79;0.64;1.36;2.0;1.04;0.8;1.88;0.04;0.24;0.0;1.84;2.04;4.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOGDANOVA, NATALIA';['SÓLLER BON DÍA!'];26.0;15.97;2.38;0.96;2.12;0.45;0.0;0.19;0.0;0.46;0.69;0.67;1.38;1.81;3.19;0.31;0.31;1.04;0.12;0.15;0.0;1.35;0.73;2.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BONNER, DEWANNA TENISE';['RIVAS ECOPOLIS'];26.0;29.45;15.77;5.46;10.77;0.51;0.58;1.92;0.3;3.12;3.73;0.84;1.96;4.65;6.62;1.0;1.5;2.12;0.38;0.35;0.0;1.58;3.15;17.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BORGES DOS REIS, SONIA';['GIRONA FC'];19.0;22.95;10.79;4.47;9.26;0.48;0.05;0.16;0.33;1.68;2.58;0.65;1.0;3.47;4.47;0.79;0.95;2.32;0.53;0.21;0.0;2.53;2.47;9.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BORISOVA, EVELINA';['GIRONA FC'];26.0;20.08;7.42;2.69;5.96;0.45;0.35;1.35;0.26;1.0;1.65;0.6;1.19;2.46;3.65;1.42;0.58;1.88;0.15;0.31;0.0;1.42;1.46;6.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOU LLOVERAS, EVA';['GIRONA FC'];4.0;2.19;0.75;0.0;0.0;0.0;0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROWN, KIESHA LINDSAY';['MANN FILTER ZARAGOZA'];26.0;23.48;7.62;2.31;5.46;0.42;0.54;1.46;0.37;1.38;1.65;0.84;0.42;2.31;2.73;1.38;0.85;1.54;0.0;0.15;0.0;1.62;1.58;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRUNSON, REBEKKAH';['CIUDAD ROS CASARES VALENCIA'];23.0;25.96;16.04;6.43;12.17;0.53;0.09;0.3;0.29;2.91;4.3;0.68;3.65;5.0;8.65;0.43;1.43;2.22;0.74;0.22;0.0;2.57;3.61;18.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BURGIN, DANIELLE MICHELLE';['HONDARRIBIA - IRÚN'];26.0;20.42;9.0;3.65;6.42;0.57;0.0;0.0;0.0;1.69;2.77;0.61;1.35;3.92;5.27;0.42;0.38;1.65;0.23;0.31;0.0;2.73;1.96;8.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUTLER, KIMBERLY JOY';['PALACIO DE CONGRESOS DE IBIZA'];12.0;27.37;8.0;3.17;8.92;0.36;0.17;0.67;0.25;1.17;1.17;1.0;1.58;2.58;4.17;0.75;1.0;2.0;0.17;0.08;0.0;2.92;2.58;5.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARBALLA PEREZ, ALEJANDRA';['EXTRUGASA'];1.0;10.47;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARBO COLOMA, ANNA';['GIRONA FC'];26.0;24.45;7.5;2.5;5.12;0.49;0.27;1.04;0.26;1.69;2.31;0.73;2.0;2.35;4.35;1.23;0.62;1.69;0.0;0.31;0.0;0.88;1.88;8.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARRASCO MACIAS, SANTA';['C.B. OLESA'];10.0;24.8;3.5;1.0;2.9;0.34;0.3;1.9;0.16;0.6;1.2;0.5;0.8;2.1;2.9;1.6;1.3;2.8;0.0;0.1;0.0;2.0;1.4;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASAS CARRERAS, QUERALT';['MANN FILTER ZARAGOZA'];26.0;12.79;3.88;1.35;2.81;0.48;0.12;0.46;0.25;0.85;1.73;0.49;0.27;1.27;1.54;0.73;1.12;0.88;0.12;0.12;0.0;0.54;1.5;4.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTILLO IGLESIAS, LICET';['CADI LA SEU D´URGELL'];26.0;24.3;9.38;2.35;5.23;0.45;1.04;3.88;0.27;1.58;1.96;0.8;0.46;2.31;2.77;2.31;1.12;3.31;0.0;0.27;0.0;2.04;1.65;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHONES, KAAYLA MONET';['UNB OBENASA LACTURALE'];26.0;34.37;15.04;6.35;12.96;0.49;0.0;0.04;0.0;2.35;2.62;0.9;1.42;4.65;6.08;1.15;0.69;2.73;0.5;0.23;0.0;2.81;2.5;13.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CINITE, DACE';['UNB OBENASA LACTURALE'];26.0;18.11;4.96;1.73;4.0;0.43;0.08;0.58;0.13;1.27;1.77;0.72;1.38;1.88;3.27;0.54;0.31;1.35;0.38;0.23;0.0;1.42;1.81;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COMFORT, LADY';['SÓLLER BON DÍA!'];26.0;29.59;10.19;3.96;8.12;0.49;0.04;0.12;0.33;2.15;3.0;0.72;2.35;4.65;7.0;1.12;0.58;2.77;0.5;0.12;0.0;3.69;2.85;10.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CRUZ LEBRATO, ANNA';['RIVAS ECOPOLIS'];26.0;28.67;9.81;3.62;8.73;0.41;0.27;1.31;0.21;1.77;2.31;0.77;1.23;3.62;4.85;2.08;1.62;2.23;0.27;0.23;0.0;1.96;2.65;10.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DA SILVA, KATIA';['CADI LA SEU D´URGELL'];9.0;13.01;3.11;1.33;3.11;0.43;0.0;0.0;0.0;0.44;1.11;0.4;1.44;1.44;2.89;0.89;0.56;1.33;0.11;0.11;0.0;1.89;1.11;2.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAPO, AMRA';['HONDARRIBIA - IRÚN'];25.0;25.91;7.52;2.48;5.92;0.42;0.52;2.36;0.22;1.0;1.8;0.56;1.36;2.64;4.0;1.48;0.68;2.08;0.0;0.4;0.0;1.52;2.24;5.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA MACHADO, ERIKA CRISTINA';['PERFUMERIAS AVENIDA'];25.0;26.14;12.88;5.76;10.6;0.54;0.0;0.04;0.0;1.36;2.4;0.57;2.68;5.56;8.24;0.96;1.12;1.84;1.04;0.24;0.0;2.36;2.2;16.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELGADO PONTES, MARINA';['RC CELTA INDEPO'];13.0;9.79;1.38;0.54;1.46;0.37;0.08;0.23;0.33;0.08;0.31;0.25;0.31;0.69;1.0;0.54;0.62;0.92;0.0;0.08;0.0;0.92;0.23;0.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DENTI MUNTANE, AINA';['C.B. OLESA'];26.0;27.15;9.58;3.54;7.0;0.51;0.5;1.35;0.37;1.0;1.31;0.76;1.65;3.77;5.42;0.69;0.92;1.88;1.0;0.08;0.0;3.12;2.04;9.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ CASTELLANO, YURENA';['GRAN CANARIA 2014 LA CAJA DE CANARIAS'];23.0;9.26;2.26;0.35;0.61;0.57;0.43;1.35;0.32;0.26;0.35;0.75;0.13;0.7;0.83;0.22;0.35;0.7;0.04;0.04;0.0;0.83;0.43;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIEZ FERNANDEZ, NAIARA';['UNB OBENASA LACTURALE'];24.0;13.29;3.42;0.38;1.12;0.33;0.79;2.62;0.3;0.29;0.29;1.0;0.29;0.92;1.21;0.46;0.42;0.88;0.04;0.04;0.0;1.17;0.62;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DILLONE, ELINE';['C.B. OLESA'];9.0;27.45;5.67;1.11;3.22;0.34;0.56;1.56;0.36;1.78;1.89;0.94;0.89;2.67;3.56;0.56;0.78;2.33;0.11;0.89;0.0;1.67;2.67;5.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];25.0;23.21;5.8;1.44;2.96;0.49;0.64;1.8;0.36;1.0;1.2;0.83;0.52;1.52;2.04;2.6;1.36;1.52;0.04;0.16;0.0;1.56;1.48;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMNGUEZ ALONSO, PAULA';['RIVAS ECOPOLIS'];4.0;3.91;1.25;0.5;1.0;0.5;0.0;0.25;0.0;0.25;0.5;0.5;0.0;0.25;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONAIRE MALAGELADA, ELSA';['CADI LA SEU D´URGELL'];10.0;14.62;1.2;0.4;0.8;0.5;0.1;1.0;0.1;0.1;0.2;0.5;0.6;2.4;3.0;0.5;0.4;1.0;0.2;0.0;0.0;1.2;0.4;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOUGLAS, KATHRYN';['CIUDAD ROS CASARES VALENCIA'];24.0;25.31;14.0;4.38;8.29;0.53;1.29;3.33;0.39;1.38;1.71;0.8;1.12;2.25;3.38;1.83;1.38;1.79;0.42;0.12;0.0;1.5;1.71;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESPAA ALMENDRO, MARIA';['SÓLLER BON DÍA!'];14.0;6.21;1.21;0.07;0.14;0.5;0.36;1.0;0.36;0.0;0.14;0.0;0.0;0.36;0.36;0.14;0.57;0.36;0.07;0.0;0.0;0.71;0.0;0.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FEASTER, ALISON';['MANN FILTER ZARAGOZA'];26.0;28.47;10.42;2.04;4.31;0.47;1.81;4.88;0.37;0.92;1.12;0.83;1.38;2.23;3.62;2.04;1.58;2.27;0.08;0.04;0.0;2.27;1.69;9.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ FARRES, MARTA';['CIUDAD ROS CASARES VALENCIA'];26.0;21.18;10.38;3.5;6.62;0.53;0.65;1.65;0.4;1.42;1.96;0.73;0.62;1.27;1.88;1.81;1.15;1.65;0.27;0.27;0.0;1.04;1.31;9.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRAGUT CASTILLO, MARINA';['HONDARRIBIA - IRÚN'];22.0;19.29;6.91;2.64;5.0;0.53;0.32;1.41;0.23;0.68;0.77;0.88;0.59;2.23;2.82;0.55;0.36;1.32;0.23;0.14;0.0;1.05;0.86;5.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRARI CALABRO, PAOLA ANDREA';['SÓLLER BON DÍA!'];26.0;33.14;15.54;3.31;6.88;0.48;2.46;6.92;0.36;1.54;1.92;0.8;0.65;2.31;2.96;4.15;1.46;3.42;0.42;0.23;0.0;2.46;2.65;12.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FREIXANET VIEJO, JAEL';['CADI LA SEU D´URGELL'];26.0;20.63;5.31;1.73;4.38;0.39;0.31;0.88;0.35;0.92;1.12;0.83;0.58;1.69;2.27;0.77;0.73;1.62;0.27;0.15;0.0;2.58;1.15;2.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FRHLICH, LINDA';['CIUDAD ROS CASARES VALENCIA'];7.0;19.64;6.71;1.71;3.86;0.44;1.0;2.71;0.37;0.29;0.43;0.67;0.86;3.0;3.86;1.14;1.14;0.71;0.14;0.29;0.0;2.71;0.57;5.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GANDY, STEPHANIE MARIE';['C.B. OLESA'];7.0;26.19;6.14;2.43;5.57;0.44;0.0;0.57;0.0;1.29;1.71;0.75;1.43;0.86;2.29;0.43;0.71;0.71;0.14;0.29;0.0;1.14;1.43;4.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCA SALINERO, LAURA';['CADI LA SEU D´URGELL'];25.0;31.07;10.08;3.96;8.24;0.48;0.32;1.16;0.28;1.2;1.4;0.86;1.0;3.4;4.4;1.8;0.88;2.08;0.12;0.56;0.0;1.32;1.68;9.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA MARTIN, MARTA';['UNB OBENASA LACTURALE'];26.0;14.9;3.19;1.42;2.73;0.52;0.0;0.0;0.0;0.35;0.58;0.6;1.35;1.88;3.23;0.35;0.15;0.73;0.38;0.04;0.0;1.69;0.88;4.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
