Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'ALSTON, AMERYST DANAE';['LOINTEK GERNIKA BIZKAIA'];26.0;33.01;13.31;3.62;6.85;0.53;1.42;3.58;0.4;1.81;2.31;0.78;0.46;2.5;2.96;2.15;1.08;2.19;0.04;0.23;0.0;1.58;2.73;12.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'APONTE LOPEZ, CLAUDIA BEATRIZ';['CAMPUS PROMETE LF1'];6.0;4.82;0.83;0.0;0.33;0.0;0.17;0.67;0.25;0.33;0.33;1.0;0.0;0.67;0.67;0.0;0.33;0.33;0.0;0.0;0.0;0.17;0.17;0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ARIZTIMUO LOPEZ, ITZIAR';['LOINTEK GERNIKA BIZKAIA'];22.0;9.16;1.77;0.45;0.91;0.5;0.14;0.32;0.43;0.45;0.55;0.83;0.27;0.68;0.95;1.27;0.36;0.77;0.0;0.18;0.0;0.86;0.73;2.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ARROJO JIMENEZ, MARIA BELEN';"[""SNATT'S FEMENI SANT ADRIA""]";26.0;31.22;11.19;3.27;7.81;0.42;0.85;2.96;0.29;2.12;3.12;0.68;2.04;3.35;5.38;1.31;1.12;1.54;0.27;0.19;0.0;1.38;2.88;11.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ARROYO ZUBELDIA, LAURA';['CAMPUS PROMETE LF1'];4.0;10.9;1.25;0.5;0.5;1.0;0.0;1.25;0.0;0.25;0.5;0.5;1.0;0.75;1.75;0.0;0.0;1.0;0.0;0.0;0.0;0.25;0.5;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ASTROM, ELLEN LOVISA';['EMBUTIDOS PAJARIEL BEMBIBRE PDM'];26.0;11.97;2.31;0.96;2.0;0.48;0.12;0.73;0.16;0.04;0.08;0.5;0.15;1.04;1.19;0.62;0.38;1.31;0.08;0.08;0.0;0.88;0.42;1.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ASURMENDI VILLAVERDE, MARIA DEL CARMEN';['PERFUMERIAS AVENIDA'];25.0;21.11;5.36;0.48;1.16;0.41;1.32;3.84;0.34;0.44;0.52;0.85;0.36;1.68;2.04;2.32;1.04;1.4;0.0;0.04;0.0;1.28;1.0;5.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAGARIA ROVIRA, NURIA';['SPAR CITYLIFT GIRONA'];5.0;2.32;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAHI BLANQUERA, GEORGINA';['CADI LA SEU'];19.0;22.84;5.74;1.68;4.05;0.42;0.42;1.95;0.22;1.11;1.58;0.7;1.16;2.79;3.95;0.84;0.89;1.05;0.16;0.16;0.0;2.32;2.05;5.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAKER, BRANDIE';['MOVISTAR ESTUDIANTES'];5.0;27.86;7.8;1.6;5.6;0.29;1.2;3.8;0.32;1.0;1.2;0.83;1.8;1.6;3.4;1.4;0.4;0.6;0.2;0.0;0.0;2.0;1.2;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BALAGUE DOBON, CARLA';"[""SNATT'S FEMENI SANT ADRIA""]";3.0;4.16;0.0;0.0;1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.67;1.0;0.0;0.33;0.0;0.0;0.0;0.0;1.33;0.0;-1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BARBEE, SHACOBIA SHAUNTE';['MANN-FILTER'];26.0;34.65;15.35;4.42;9.73;0.45;1.04;3.42;0.3;3.38;4.31;0.79;1.08;5.12;6.19;2.19;3.0;1.46;0.42;0.5;0.0;1.81;4.0;18.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAS, MARINA';['LOINTEK GERNIKA BIZKAIA'];11.0;28.56;16.0;3.73;7.45;0.5;2.36;5.0;0.47;1.45;1.64;0.89;0.91;5.91;6.82;1.36;0.45;2.09;0.55;0.09;0.0;3.27;2.0;15.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BEDIA DELGADO, IZAR';['LACTURALE ART ARASKI'];1.0;1.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOGICEVIC, NINA';['MOVISTAR ESTUDIANTES'];21.0;24.21;8.14;2.19;5.33;0.41;1.1;3.0;0.37;0.48;0.71;0.67;1.33;3.33;4.67;0.86;0.86;2.0;0.38;0.19;0.0;1.57;1.19;7.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BOQUETE MANNA, ANDREA LUCIANA';['CADI LA SEU'];10.0;22.06;6.4;1.9;5.1;0.37;0.6;2.3;0.26;0.8;0.8;1.0;0.5;2.4;2.9;1.4;0.9;1.2;0.0;0.1;0.0;1.3;1.1;5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRKIC, IVA';['IDK GIPUZKOA'];26.0;30.26;9.85;2.12;3.69;0.57;1.35;4.35;0.31;1.58;2.12;0.75;0.35;2.73;3.08;3.92;1.35;3.08;0.04;0.08;0.0;2.62;2.19;9.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROWN, BRITTANY DANIELLE';['EMBUTIDOS PAJARIEL BEMBIBRE PDM'];26.0;36.03;16.04;5.88;13.54;0.43;0.58;3.69;0.16;2.54;3.58;0.71;1.35;3.96;5.31;3.19;2.27;2.62;0.12;0.73;0.0;1.85;3.73;13.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROWN, JOY ALEXIS';['NISSAN  AL-QÁZERES EXTREMADURA'];26.0;32.23;11.35;3.46;8.12;0.43;0.77;1.88;0.41;2.12;3.5;0.6;3.08;6.08;9.15;1.73;1.54;2.65;0.38;0.54;0.0;2.31;4.54;16.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUCH ROSELL, ROSO';['SPAR CITYLIFT GIRONA'];26.0;23.27;6.77;1.5;3.42;0.44;1.0;3.08;0.33;0.77;0.92;0.83;0.35;2.12;2.46;2.54;0.85;1.62;0.08;0.19;0.0;1.15;1.27;6.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUTLER, BRIANNA';['QUESOS EL PASTOR'];26.0;28.81;11.81;2.31;5.15;0.45;2.12;6.46;0.33;0.85;1.12;0.76;0.31;2.27;2.58;1.15;1.04;1.73;0.19;0.38;0.0;2.12;1.15;6.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CABRERA ARGUELLO, PATRICIA';['STAR CENTER-UNI FERROL'];26.0;12.91;4.65;0.19;0.5;0.38;1.38;4.0;0.35;0.12;0.12;1.0;0.08;0.77;0.85;0.54;0.35;0.19;0.0;0.0;0.0;0.65;0.12;2.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CALDWELL, TALIA ADAIAH';['LOINTEK GERNIKA BIZKAIA'];19.0;30.35;12.95;5.32;10.0;0.53;0.0;0.11;0.0;2.32;4.47;0.52;3.79;5.42;9.21;1.21;0.42;2.16;0.21;0.74;0.0;2.58;3.42;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CALVO DIAZ, ANA BEGOA';['STAR CENTER-UNI FERROL'];26.0;16.03;2.58;0.31;1.04;0.3;0.58;1.81;0.32;0.23;0.31;0.75;0.65;1.04;1.69;0.5;0.54;0.38;0.15;0.08;0.0;2.08;0.54;1.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAMINO LA HIDALGA, AINARA';['LACTURALE ART ARASKI'];1.0;3.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CLARET GILABERTE, MARTA';"[""SNATT'S FEMENI SANT ADRIA""]";25.0;13.64;3.96;0.56;1.48;0.38;0.88;2.76;0.32;0.2;0.28;0.71;0.44;1.44;1.88;0.4;0.6;0.44;0.04;0.12;0.0;1.48;0.44;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CONDE ALCOLADO, MARIA';['SPAR CITYLIFT GIRONA'];26.0;19.24;7.65;2.42;5.27;0.46;0.62;2.15;0.29;0.96;1.31;0.74;1.38;2.65;4.04;1.31;1.08;1.46;0.15;0.08;0.0;0.88;1.35;8.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COOPER, SHAYLA JONIQUE';['NISSAN  AL-QÁZERES EXTREMADURA'];16.0;32.67;19.0;6.88;13.31;0.52;0.69;2.62;0.26;3.19;4.19;0.76;2.56;6.31;8.88;1.25;1.25;2.94;0.19;0.62;0.0;3.06;4.12;18.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CORRALES BOHOYO, ELENA';['NISSAN  AL-QÁZERES EXTREMADURA'];26.0;9.95;1.46;0.35;1.15;0.3;0.15;0.46;0.33;0.31;0.35;0.89;0.27;0.23;0.5;0.46;0.38;0.69;0.0;0.12;0.0;0.81;0.35;0.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CORREA MIRALLES, EVA';['NISSAN  AL-QÁZERES EXTREMADURA'];2.0;0.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COULIBALY, MARIAM ALOU';"[""SNATT'S FEMENI SANT ADRIA""]";26.0;22.56;9.69;4.04;7.88;0.51;0.04;0.12;0.33;1.5;2.15;0.7;2.73;4.96;7.69;0.46;0.92;1.77;0.23;0.08;0.0;2.5;2.23;12.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAZ MAYORDOMO, MARINA';['NISSAN  AL-QÁZERES EXTREMADURA'];1.0;1.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE LA FUENTE MARTIN, PAULA';['QUESOS EL PASTOR'];1.0;2.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA MACHADO, ERIKA CRISTINA';['PERFUMERIAS AVENIDA'];22.0;19.59;9.14;4.0;6.73;0.59;0.0;0.0;0.0;1.14;1.95;0.58;1.82;4.59;6.41;0.86;0.68;1.0;0.64;0.18;0.0;1.55;1.68;13.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELGADO PONTES, MARINA';['STAR CENTER-UNI FERROL'];26.0;13.47;2.54;0.81;1.5;0.54;0.15;0.65;0.24;0.46;0.54;0.86;0.38;0.96;1.35;1.58;0.69;1.08;0.04;0.04;0.0;1.23;1.15;3.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DEVAUGHN, ALICIA RENEE';['LOINTEK GERNIKA BIZKAIA'];5.0;22.46;10.4;4.2;6.8;0.62;0.2;0.2;1.0;1.4;2.6;0.54;2.0;2.6;4.6;0.8;1.4;2.0;0.2;0.0;0.0;3.6;2.2;10.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIALLO DIENG, UMO DIALLO';['LACTURALE ART ARASKI'];26.0;18.01;6.08;2.58;6.19;0.42;0.08;0.31;0.25;0.69;1.12;0.62;0.35;2.54;2.88;0.69;0.23;1.42;0.12;0.12;0.0;2.77;1.42;2.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIARRA, MAIMOUNA';['QUESOS EL PASTOR'];9.0;10.07;3.11;1.44;3.22;0.45;0.0;0.0;0.0;0.22;0.89;0.25;1.22;2.33;3.56;0.33;0.33;1.33;0.11;0.56;0.0;1.56;0.89;2.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ CASTELLANO, YURENA';['CADI LA SEU'];26.0;26.34;7.85;1.35;3.54;0.38;1.46;4.23;0.35;0.77;0.88;0.87;0.23;1.96;2.19;2.12;0.85;1.77;0.04;0.31;0.0;2.04;1.27;5.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIEZ FERNANDEZ, NAIARA';['LOINTEK GERNIKA BIZKAIA'];26.0;13.78;3.81;0.19;0.54;0.36;1.04;2.19;0.47;0.31;0.5;0.62;0.23;1.12;1.35;0.92;0.62;0.46;0.0;0.08;0.0;1.31;0.62;3.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGUEZ FERNANDEZ, SILVIA';['PERFUMERIAS AVENIDA'];24.0;20.54;4.71;1.17;2.88;0.41;0.58;2.17;0.27;0.62;1.04;0.6;0.38;1.88;2.25;3.92;1.33;2.33;0.0;0.17;0.0;1.08;1.79;6.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONGUE, LEIA TANIA DO BASTIAO';['LOINTEK GERNIKA BIZKAIA'];11.0;21.27;12.55;4.64;8.55;0.54;0.18;1.55;0.12;2.73;4.36;0.62;1.45;3.64;5.09;0.73;0.73;3.0;0.27;0.55;0.0;2.73;3.55;9.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ELONU, ADAORA NNENNA';['PERFUMERIAS AVENIDA'];26.0;21.36;10.38;4.23;7.31;0.58;0.04;0.19;0.2;1.81;2.12;0.85;1.15;2.23;3.38;1.35;1.08;1.31;0.5;0.35;0.0;2.04;2.08;11.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ERAUNCETAMURGIL AYESTARAN, MARIA';['IDK GIPUZKOA'];20.0;8.46;1.45;0.45;1.6;0.28;0.1;0.3;0.33;0.25;0.3;0.83;0.45;0.85;1.3;0.25;0.2;0.6;0.25;0.1;0.0;1.6;0.3;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESNAL AGUIRRE, ANE';['IDK GIPUZKOA'];1.0;2.67;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESPARCIA OMEDAS, CAROLINA';['MANN-FILTER'];19.0;5.88;0.42;0.21;0.32;0.67;0.0;0.32;0.0;0.0;0.0;0.0;0.21;0.63;0.84;0.21;0.21;0.21;0.0;0.0;0.0;0.21;0.05;0.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESTEBAS ARMAS, PAULA';['CAMPUS PROMETE LF1'];26.0;28.72;5.96;1.38;3.96;0.35;0.85;3.46;0.24;0.65;0.77;0.85;0.54;2.46;3.0;2.73;1.15;2.96;0.0;0.23;0.0;2.27;1.27;3.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ETXARRI MUNARRIZ, IRATI';['LACTURALE ART ARASKI'];26.0;16.62;4.92;2.08;5.23;0.4;0.0;0.19;0.0;0.77;1.35;0.57;1.0;2.04;3.04;0.31;0.62;1.08;0.38;0.35;0.0;1.77;1.04;3.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'EVANS, SHANTE MARIE';['SPAR CITYLIFT GIRONA'];26.0;20.67;8.77;3.46;6.73;0.51;0.0;0.35;0.0;1.85;2.35;0.79;2.73;2.54;5.27;1.27;0.58;1.69;0.31;0.15;0.0;2.31;1.81;9.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ MIGUEZ, CARMEN';['STAR CENTER-UNI FERROL'];2.0;3.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRARI CALABRO, PAOLA ANDREA';['MANN-FILTER'];26.0;35.13;18.81;3.73;7.04;0.53;2.92;8.04;0.36;2.58;3.58;0.72;0.54;3.42;3.96;3.92;1.85;3.08;0.19;0.23;0.0;3.15;3.27;16.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
