Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'ARIZMENDI RUBIO, ZAHIRA';['INNOVA-TSN LEGANES'];1.0;7.8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ARIZTIMUO LOPEZ, ITZIAR';['LOINTEK GERNIKA BIZKAIA'];30.0;20.48;3.43;1.0;2.4;0.42;0.27;0.77;0.35;0.63;1.1;0.58;0.67;1.73;2.4;2.2;1.3;1.73;0.0;0.27;0.0;1.33;2.2;6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ARROJO JIMENEZ, MARIA BELEN';['HOZONO GLOBAL JAIRIS'];29.0;30.29;4.34;1.28;3.45;0.37;0.45;1.31;0.34;0.45;0.62;0.72;2.14;4.48;6.62;1.21;0.72;0.79;0.45;0.17;0.0;1.0;1.03;9.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ASURMENDI VILLAVERDE, MARIA DEL CARMEN';['KUTXABANK ARASKI'];30.0;25.71;6.5;0.87;2.07;0.42;1.4;3.87;0.36;0.57;0.77;0.74;0.3;2.77;3.07;2.83;0.97;1.33;0.03;0.13;0.0;1.87;1.93;8.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ATKINSON, TANAYA MECHELLE';['KUTXABANK ARASKI'];29.0;32.2;15.24;4.79;9.38;0.51;0.76;2.83;0.27;3.38;4.83;0.7;0.55;5.14;5.69;2.48;1.59;2.48;0.07;0.41;0.03;1.41;4.17;17.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'AUSTIN, VANESSA';['EMBUTIDOS PAJARIEL BEMBIBRE PDM'];30.0;17.42;6.2;2.53;4.9;0.52;0.0;0.03;0.0;1.13;2.4;0.47;2.03;2.0;4.03;0.3;0.3;1.6;0.13;0.4;0.0;2.6;2.37;5.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BAHI BLANQUERA, GEORGINA';['CADI LA SEU'];30.0;24.5;7.73;1.5;2.67;0.56;1.27;3.97;0.32;0.93;1.47;0.64;0.8;2.33;3.13;1.13;0.83;1.2;0.2;0.17;0.0;1.9;2.23;7.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BANKOLE, ORNELLA';['SPAR GIRONA'];2.0;17.43;6.0;0.0;2.0;0.0;2.0;3.0;0.67;0.0;0.0;0.0;2.0;2.5;4.5;1.0;0.5;0.5;0.0;0.0;0.0;3.0;1.5;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BELLIDO SABINA, LUCA';['TENERIFE'];8.0;3.19;0.62;0.12;0.38;0.33;0.12;0.5;0.25;0.0;0.0;0.0;0.0;0.38;0.38;0.0;0.0;0.12;0.0;0.0;0.0;0.38;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BERMEJO ESCRIBANO, DEVA';['BARÇA CBS'];4.0;5.71;1.75;0.25;0.75;0.33;0.25;0.75;0.33;0.5;0.5;1.0;0.0;0.0;0.0;0.5;0.5;0.75;0.0;0.0;0.0;1.75;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BETTENCOURT CORREIA, MARIA JOAO';['HOZONO GLOBAL JAIRIS'];29.0;25.34;8.48;1.72;4.69;0.37;1.24;4.38;0.28;1.31;1.62;0.81;0.38;3.38;3.76;2.76;1.07;2.0;0.07;0.14;0.0;2.59;2.14;7.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BLANQUEZ LOPEZ, CARLA';['TENERIFE'];1.0;3.75;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BLASIGH, VITTORIA';['SPAR GRAN CANARIA'];30.0;25.18;5.3;1.0;2.83;0.35;0.93;3.03;0.31;0.5;0.57;0.88;0.3;1.9;2.2;1.4;0.6;1.77;0.0;0.1;0.0;3.17;0.9;1.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRADFORD, CRYSTAL ERIN';['SPAR GIRONA'];6.0;12.71;3.0;0.83;3.67;0.23;0.33;2.0;0.17;0.33;0.67;0.5;1.17;2.5;3.67;1.17;1.0;1.17;0.17;0.17;0.0;0.83;0.67;2.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BRCANINOVIC, MELISA';['HOZONO GLOBAL JAIRIS'];28.0;23.88;9.18;1.75;4.68;0.37;1.14;3.54;0.32;2.25;2.64;0.85;1.18;3.57;4.75;0.93;0.39;0.71;0.07;0.14;0.04;2.0;2.14;9.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROTONS PASCUAL, MONTSERRAT';['CADI LA SEU'];29.0;13.56;3.28;1.28;3.21;0.4;0.03;0.21;0.17;0.62;0.93;0.67;0.9;1.14;2.03;0.24;0.31;0.62;0.17;0.14;0.0;1.59;0.93;2.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BROWN, JOY ALEXIS';['IDK EUSKOTREN'];30.0;29.47;10.23;3.3;7.43;0.44;0.6;1.73;0.35;1.83;2.8;0.65;2.2;5.2;7.4;3.13;1.57;2.8;0.17;0.37;0.0;2.53;3.3;14.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUCH ROSELL, ROSO';['LOINTEK GERNIKA BIZKAIA'];30.0;24.89;7.97;2.03;5.17;0.39;0.87;2.53;0.34;1.3;1.57;0.83;0.33;2.33;2.67;2.13;1.13;1.67;0.07;0.23;0.0;1.13;1.67;7.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BUENAVIDA ESTEVEZ, ELENA';['VALENCIA B.C.'];27.0;14.16;3.22;0.7;1.37;0.51;0.48;1.33;0.36;0.37;0.48;0.77;0.19;0.78;0.96;1.0;0.56;0.59;0.11;0.0;0.0;1.74;0.93;2.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BURA, PATRICIA';['LOINTEK GERNIKA BIZKAIA'];19.0;14.33;3.0;1.32;3.47;0.38;0.0;0.0;0.0;0.37;0.89;0.41;1.21;2.47;3.68;0.47;0.26;0.58;0.16;0.37;0.0;1.16;0.79;3.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BURANI, AGOSTINA PAOLA';['KUTXABANK ARASKI'];30.0;24.1;4.4;0.63;1.87;0.34;0.73;2.37;0.31;0.93;1.43;0.65;0.83;2.7;3.53;1.27;0.37;1.53;0.17;0.23;0.0;2.4;1.67;4.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'BURDICK, CASSIDIE CIERRA';['VALENCIA B.C.'];10.0;14.91;3.2;1.2;2.5;0.48;0.0;0.0;0.0;0.8;0.8;1.0;2.0;2.7;4.7;1.3;1.0;0.5;0.1;0.3;0.0;1.2;1.4;8.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CANELLA RODRIGUEZ, MARTA';['BARÇA CBS'];30.0;23.91;9.37;2.67;6.13;0.43;0.63;2.37;0.27;2.13;2.83;0.75;1.23;3.1;4.33;3.13;1.53;2.47;0.23;0.13;0.0;2.63;3.47;11.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARDAO HILLARY, NICOLE MARIE';['IDK EUSKOTREN'];30.0;17.51;5.4;1.27;3.33;0.38;0.57;2.07;0.27;1.17;1.43;0.81;0.47;1.3;1.77;1.23;0.8;1.37;0.03;0.2;0.0;2.7;1.77;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARLETON, BRIDGET ELIZABETH';['PERFUMERIAS AVENIDA'];18.0;24.72;10.94;1.06;2.89;0.37;2.44;4.56;0.54;1.5;1.94;0.77;0.78;4.11;4.89;1.44;1.39;1.22;0.28;0.0;0.0;2.28;2.22;13.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CARRERA QUINTANA, RAQUEL';['VALENCIA B.C.'];28.0;24.23;8.71;3.18;6.04;0.53;0.14;0.54;0.27;1.93;2.46;0.78;1.39;2.68;4.07;1.39;1.36;1.07;0.5;0.11;0.04;1.93;2.18;11.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASAS CARRERAS, QUERALT';['VALENCIA B.C.'];28.0;28.27;11.89;4.25;8.64;0.49;0.57;1.61;0.36;1.68;2.71;0.62;1.29;4.21;5.5;2.75;2.0;1.21;0.14;0.11;0.04;0.75;2.79;16.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTEDO POTENTE, ESTHER';['DURÁN MAQUINARIA ENSINO'];30.0;18.61;4.17;0.7;2.4;0.29;0.67;2.63;0.25;0.77;1.07;0.72;0.33;1.67;2.0;0.8;0.77;1.07;0.07;0.07;0.0;1.7;1.57;2.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CASTELLANO ESCOLAR, MAIDER';['KUTXABANK ARASKI'];13.0;4.45;0.46;0.0;0.23;0.0;0.15;0.77;0.2;0.0;0.0;0.0;0.0;0.23;0.23;0.31;0.08;0.23;0.0;0.0;0.0;0.62;0.31;-0.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CAZORLA MEDINA, MARIA TERESA';['PERFUMERIAS AVENIDA'];30.0;25.05;9.0;2.17;4.37;0.5;1.17;3.1;0.38;1.17;1.4;0.83;0.5;1.73;2.23;3.8;1.73;1.3;0.07;0.13;0.0;1.7;2.33;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHAGAS, FLORENCIA NATALIA';['KUTXABANK ARASKI'];30.0;21.45;7.4;1.03;3.6;0.29;1.5;4.8;0.31;0.83;1.03;0.81;0.57;1.87;2.43;1.0;0.87;2.1;0.0;0.3;0.0;2.57;1.57;2.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHE TORTOLA, CLARA';['VALENCIA B.C.'];1.0;3.13;2.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CHRISTINAKI, ELEANNA';['VALENCIA B.C.'];14.0;10.33;2.79;0.57;1.36;0.42;0.36;1.21;0.29;0.57;0.57;1.0;0.14;0.86;1.0;0.43;0.43;0.21;0.0;0.07;0.0;0.64;0.64;2.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CONDE DURAN, ITSASO';['MOVISTAR ESTUDIANTES'];22.0;3.94;0.91;0.32;0.64;0.5;0.0;0.0;0.0;0.27;0.86;0.32;0.36;0.23;0.59;0.09;0.05;0.18;0.05;0.05;0.0;0.45;0.64;0.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CONTELL SANCHIS, CLAUDIA';['HOZONO GLOBAL JAIRIS'];30.0;16.13;6.4;1.93;5.0;0.39;0.47;1.93;0.24;1.13;1.53;0.74;0.5;1.9;2.4;1.53;1.13;1.67;0.2;0.17;0.0;2.17;2.03;4.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CORNELIUS, LAURA';['SPAR GIRONA'];16.0;17.13;4.62;0.75;2.06;0.36;0.69;2.25;0.31;1.06;1.12;0.94;0.31;1.69;2.0;2.12;0.75;1.0;0.0;0.12;0.0;2.19;1.56;4.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COTANO DE JUAN, REBECA';['HOZONO GLOBAL JAIRIS'];20.0;6.4;1.6;0.8;1.75;0.46;0.0;0.25;0.0;0.0;0.05;0.0;0.2;0.35;0.55;0.2;0.15;0.3;0.05;0.05;0.0;0.5;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COULIBALY, MARIAM ALOU';['IDK EUSKOTREN'];30.0;31.87;15.03;5.8;11.2;0.52;0.0;0.27;0.0;3.43;4.3;0.8;2.43;6.5;8.93;1.1;0.77;1.9;0.47;0.3;0.0;2.23;4.03;19.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'COX, LAUREN ELIZABETH';['VALENCIA B.C.'];30.0;23.9;11.93;3.23;5.97;0.54;1.43;4.03;0.36;1.17;1.43;0.81;1.03;4.33;5.37;1.07;0.93;1.53;1.6;0.07;0.0;2.07;1.47;13.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CRUZ LEBRATO, ANNA';['BARÇA CBS'];29.0;25.44;6.41;2.17;6.03;0.36;0.34;1.86;0.19;1.03;1.48;0.7;0.62;3.48;4.1;3.41;0.83;1.93;0.14;0.17;0.0;1.9;2.07;7.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CRVENDAKIC, ALEKSANDRA';['PERFUMERIAS AVENIDA'];17.0;26.36;10.71;3.12;6.59;0.47;1.0;3.35;0.3;1.47;1.65;0.89;1.35;4.12;5.47;3.35;0.76;1.47;0.18;0.12;0.0;2.0;3.29;14.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CUIC, CLAUDIA MONICA';['IDK EUSKOTREN'];15.0;29.21;11.27;1.73;4.4;0.39;2.0;4.33;0.46;1.8;2.13;0.84;0.67;3.67;4.33;1.8;1.13;1.67;0.07;0.13;0.0;2.47;2.67;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'CVITKOVIC, ANDRIJANA';['LOINTEK GERNIKA BIZKAIA'];28.0;22.77;8.71;2.82;5.79;0.49;0.68;2.04;0.33;1.04;1.29;0.81;1.0;3.86;4.86;0.64;0.61;1.79;0.21;0.43;0.07;3.29;1.64;7.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAVIS, GMRICE LOUISE';['TENERIFE'];4.0;18.81;4.75;1.5;5.25;0.29;0.0;0.25;0.0;1.75;2.75;0.64;1.75;6.0;7.75;0.25;0.25;1.25;0.0;0.5;0.0;2.5;3.25;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DAVIS, KAELA DAWN';['IDK EUSKOTREN'];2.0;22.29;7.0;3.5;9.0;0.39;0.0;0.5;0.0;0.0;0.0;0.0;1.5;1.5;3.0;0.0;0.5;2.5;0.0;0.5;0.0;2.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE MIER ESPINA, PAOLA';['MOVISTAR ESTUDIANTES'];2.0;2.34;1.5;0.5;1.0;0.5;0.0;0.5;0.0;0.5;1.0;0.5;0.5;0.5;1.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SANTIAGO OTERO, BEGOA';['MOVISTAR ESTUDIANTES'];20.0;12.65;2.45;0.5;1.55;0.32;0.25;1.4;0.18;0.7;0.75;0.93;0.35;1.35;1.7;0.85;0.45;0.35;0.2;0.0;0.0;1.15;0.7;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DE SOUZA MACHADO, ERIKA CRISTINA';['HOZONO GLOBAL JAIRIS'];30.0;14.45;5.43;2.3;4.4;0.52;0.0;0.0;0.0;0.83;1.53;0.54;1.93;3.5;5.43;0.57;0.53;1.2;0.4;0.1;0.0;1.73;1.33;7.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DELIC, ANDELA';['TENERIFE'];22.0;17.46;4.64;1.27;2.91;0.44;0.5;1.73;0.29;0.59;0.73;0.81;0.82;1.05;1.86;0.82;0.68;0.86;0.05;0.18;0.0;2.23;0.82;2.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DEMBELE, GNERE ALIMA';['IDK EUSKOTREN'];23.0;17.91;6.26;2.22;5.0;0.44;0.13;0.26;0.5;1.43;1.91;0.75;1.13;2.13;3.26;0.65;0.61;0.96;0.04;0.3;0.0;2.04;1.52;5.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIARRA, MAIMOUNA';['KUTXABANK ARASKI'];30.0;19.51;6.37;2.57;5.07;0.51;0.0;0.07;0.0;1.23;2.3;0.54;2.97;4.27;7.23;0.37;0.37;2.13;0.63;0.2;0.0;1.9;2.3;9.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIAZ CASTELLANO, YURENA';['IDK EUSKOTREN'];16.0;27.91;8.19;1.88;4.19;0.45;1.25;3.25;0.38;0.69;1.12;0.61;0.38;1.69;2.06;1.94;0.88;1.19;0.0;0.19;0.0;2.19;1.69;6.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
